station,time,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,shortwave_radiation,apparent_temperature
SanAntonio,2021-01-14 20:00:00,57.2,31,26.8,5.2,0.0,50.5
SanAntonio,2021-01-14 21:00:00,53.5,34,25.8,4.5,0.0,47.0
SanAntonio,2021-01-14 22:00:00,51.2,34,23.8,4.6,0.0,44.3
SanAntonio,2021-01-14 23:00:00,48.8,30,18.7,4.5,0.0,41.4
SanAntonio,2021-01-15 00:00:00,46.5,34,19.6,3.7,0.0,39.6
SanAntonio,2021-01-15 01:00:00,45.1,35,19.0,5.4,0.0,37.4
SanAntonio,2021-01-15 02:00:00,45.0,31,16.1,7.4,0.0,36.2
SanAntonio,2021-01-15 03:00:00,44.4,32,16.3,10.7,0.0,34.2
SanAntonio,2021-01-15 04:00:00,43.6,38,19.7,9.6,0.0,34.2
SanAntonio,2021-01-15 05:00:00,43.2,36,18.0,9.0,0.0,33.9
SanAntonio,2021-01-15 06:00:00,42.7,35,17.0,8.8,0.0,33.4
SanAntonio,2021-01-15 07:00:00,42.3,36,17.2,8.4,0.0,33.2
SanAntonio,2021-01-15 08:00:00,41.8,35,16.2,8.1,0.0,32.8
SanAntonio,2021-01-15 09:00:00,41.7,35,16.0,5.4,27.0,33.7
SanAntonio,2021-01-15 10:00:00,46.8,32,18.5,8.4,189.0,37.8
SanAntonio,2021-01-15 11:00:00,51.1,24,15.5,11.1,395.0,40.7
SanAntonio,2021-01-15 12:00:00,56.0,17,11.7,13.9,561.0,44.2
SanAntonio,2021-01-15 13:00:00,57.7,17,13.1,13.8,682.0,47.1
SanAntonio,2021-01-15 14:00:00,58.9,19,16.6,14.0,724.0,48.8
SanAntonio,2021-01-15 15:00:00,60.4,17,15.3,13.5,702.0,50.2
SanAntonio,2021-01-15 16:00:00,60.3,13,9.2,14.6,613.0,48.5
SanAntonio,2021-01-15 17:00:00,60.0,14,10.6,12.5,456.0,48.6
SanAntonio,2021-01-15 18:00:00,59.5,15,11.8,9.9,247.0,49.3
SanAntonio,2021-01-15 19:00:00,54.4,18,11.8,6.0,0.0,45.9
SanAntonio,2021-01-15 20:00:00,50.4,24,14.9,4.1,0.0,42.9
SanAntonio,2021-01-15 21:00:00,47.7,26,14.4,4.7,0.0,39.9
SanAntonio,2021-01-15 22:00:00,45.4,29,14.9,4.3,0.0,37.8
SanAntonio,2021-01-15 23:00:00,43.2,34,16.7,4.3,0.0,35.8
SanAntonio,2021-01-16 00:00:00,41.0,40,18.5,3.5,0.0,34.1
SanAntonio,2021-01-16 01:00:00,39.7,41,17.9,4.4,0.0,32.3
SanAntonio,2021-01-16 02:00:00,38.4,42,17.3,4.6,0.0,30.9
SanAntonio,2021-01-16 03:00:00,37.0,44,17.1,3.9,0.0,29.7
SanAntonio,2021-01-16 04:00:00,36.3,43,15.9,4.3,0.0,28.7
SanAntonio,2021-01-16 05:00:00,34.6,47,16.4,3.3,0.0,27.5
SanAntonio,2021-01-16 06:00:00,34.0,50,17.3,2.9,0.0,27.2
SanAntonio,2021-01-16 07:00:00,32.9,53,17.7,1.9,0.0,26.6
SanAntonio,2021-01-16 08:00:00,32.8,54,17.9,2.2,0.0,26.3
SanAntonio,2021-01-16 09:00:00,32.9,58,19.8,3.4,28.0,26.2
SanAntonio,2021-01-16 10:00:00,40.6,58,27.0,0.7,192.0,35.7
SanAntonio,2021-01-16 11:00:00,50.0,37,24.8,1.7,400.0,44.5
SanAntonio,2021-01-16 12:00:00,56.9,24,20.4,0.9,570.0,51.4
SanAntonio,2021-01-16 13:00:00,59.8,22,20.8,3.6,684.0,54.5
SanAntonio,2021-01-16 14:00:00,63.3,16,16.3,3.8,730.0,58.0
SanAntonio,2021-01-16 15:00:00,64.9,16,17.6,4.3,706.0,59.2
SanAntonio,2021-01-16 16:00:00,65.5,14,15.0,5.7,612.0,58.0
SanAntonio,2021-01-16 17:00:00,65.9,14,15.3,7.6,452.0,56.9
SanAntonio,2021-01-16 18:00:00,63.8,16,16.7,7.5,243.0,55.0
SanAntonio,2021-01-16 19:00:00,57.3,19,15.4,4.4,0.0,49.7
SanAntonio,2021-01-16 20:00:00,51.3,28,19.3,3.3,0.0,44.5
SanAntonio,2021-01-16 21:00:00,47.2,35,21.0,3.3,0.0,40.6
SanAntonio,2021-01-16 22:00:00,45.5,35,19.4,2.1,0.0,39.3
SanAntonio,2021-01-16 23:00:00,43.4,37,18.8,3.4,0.0,36.5
SanAntonio,2021-01-17 00:00:00,42.5,40,19.8,3.1,0.0,35.8
SanAntonio,2021-01-17 01:00:00,42.0,48,23.7,6.3,0.0,34.4
SanAntonio,2021-01-17 02:00:00,43.6,47,24.6,4.3,0.0,36.9
SanAntonio,2021-01-17 03:00:00,42.7,53,26.8,6.2,0.0,35.6
SanAntonio,2021-01-17 04:00:00,42.8,55,27.8,5.2,0.0,36.2
SanAntonio,2021-01-17 05:00:00,42.4,55,27.4,2.4,0.0,36.9
SanAntonio,2021-01-17 06:00:00,40.8,58,27.1,2.9,0.0,35.0
SanAntonio,2021-01-17 07:00:00,38.9,62,27.0,2.9,0.0,33.1
SanAntonio,2021-01-17 08:00:00,36.5,67,26.6,2.2,0.0,31.0
SanAntonio,2021-01-17 09:00:00,36.3,68,26.7,2.9,27.0,30.5
SanAntonio,2021-01-17 10:00:00,45.5,61,32.9,1.4,187.0,41.2
SanAntonio,2021-01-17 11:00:00,55.5,41,32.2,3.4,390.0,50.3
SanAntonio,2021-01-17 12:00:00,62.2,27,27.8,4.3,560.0,56.0
SanAntonio,2021-01-17 13:00:00,65.4,31,34.0,7.9,670.0,59.8
SanAntonio,2021-01-17 14:00:00,66.7,29,33.4,8.5,709.0,61.0
SanAntonio,2021-01-17 15:00:00,67.9,33,37.7,8.1,686.0,62.9
SanAntonio,2021-01-17 16:00:00,68.8,30,36.1,5.7,591.0,63.6
SanAntonio,2021-01-17 17:00:00,69.2,28,34.7,3.7,440.0,64.2
SanAntonio,2021-01-17 18:00:00,68.6,28,34.2,4.8,237.0,63.0
SanAntonio,2021-01-17 19:00:00,63.8,26,28.2,3.8,0.0,57.8
SanAntonio,2021-01-17 20:00:00,58.8,33,29.7,2.9,0.0,53.4
SanAntonio,2021-01-17 21:00:00,54.4,39,30.0,4.8,0.0,48.3
SanAntonio,2021-01-17 22:00:00,52.3,37,26.8,2.1,0.0,46.8
SanAntonio,2021-01-17 23:00:00,49.6,41,26.8,0.5,0.0,44.8
SanAntonio,2021-01-18 00:00:00,47.9,43,26.4,2.6,0.0,42.2
SanAntonio,2021-01-18 01:00:00,46.9,43,25.5,3.1,0.0,40.9
SanAntonio,2021-01-18 02:00:00,43.9,51,26.9,5.4,0.0,37.1
SanAntonio,2021-01-18 03:00:00,41.9,60,29.1,5.3,0.0,35.4
SanAntonio,2021-01-18 04:00:00,41.2,62,29.2,4.7,0.0,35.0
SanAntonio,2021-01-18 05:00:00,39.6,66,29.2,2.6,0.0,34.3
SanAntonio,2021-01-18 06:00:00,40.9,63,29.3,3.4,0.0,35.3
SanAntonio,2021-01-18 07:00:00,44.4,68,34.5,2.5,0.0,39.9
SanAntonio,2021-01-18 08:00:00,46.3,64,34.8,2.3,0.0,42.0
SanAntonio,2021-01-18 09:00:00,47.3,64,35.8,1.1,25.0,43.7
SanAntonio,2021-01-18 10:00:00,49.5,75,41.9,0.8,65.0,47.2
SanAntonio,2021-01-18 11:00:00,52.3,89,49.1,3.8,154.0,50.4
SanAntonio,2021-01-18 12:00:00,54.6,96,53.5,2.9,191.0,54.5
SanAntonio,2021-01-18 13:00:00,58.2,91,55.6,5.0,296.0,57.9
SanAntonio,2021-01-18 14:00:00,62.1,85,57.5,7.8,281.0,61.3
SanAntonio,2021-01-18 15:00:00,65.6,77,58.2,8.8,437.0,64.6
SanAntonio,2021-01-18 16:00:00,69.8,64,57.1,9.6,574.0,68.3
SanAntonio,2021-01-18 17:00:00,71.5,60,56.8,8.3,434.0,70.2
SanAntonio,2021-01-18 18:00:00,71.6,58,56.1,6.3,233.0,70.9
SanAntonio,2021-01-18 19:00:00,69.7,46,48.0,7.8,0.0,65.8
SanAntonio,2021-01-18 20:00:00,65.2,62,51.8,5.8,0.0,63.2
SanAntonio,2021-01-18 21:00:00,64.9,81,58.9,10.2,0.0,63.5
SanAntonio,2021-01-18 22:00:00,64.3,83,59.0,7.5,0.0,64.1
SanAntonio,2021-01-18 23:00:00,63.7,86,59.4,6.8,0.0,64.0
SanAntonio,2021-01-19 00:00:00,62.9,85,58.3,8.3,0.0,62.1
SanAntonio,2021-01-19 01:00:00,64.3,87,60.3,7.8,0.0,64.5
SanAntonio,2021-01-19 02:00:00,64.3,87,60.4,6.8,0.0,65.0
SanAntonio,2021-01-19 03:00:00,64.1,90,61.1,7.9,0.0,64.5
SanAntonio,2021-01-19 04:00:00,64.2,88,60.5,6.5,0.0,65.0
SanAntonio,2021-01-19 05:00:00,63.8,88,60.2,4.6,0.0,65.3
SanAntonio,2021-01-19 06:00:00,64.2,87,60.2,3.6,0.0,66.1
SanAntonio,2021-01-19 07:00:00,64.3,89,60.9,4.7,0.0,66.0
SanAntonio,2021-01-19 08:00:00,63.7,91,61.0,1.1,0.0,67.0
SanAntonio,2021-01-19 09:00:00,63.5,93,61.5,1.8,17.0,66.8
SanAntonio,2021-01-19 10:00:00,64.1,96,62.9,1.7,118.0,67.9
SanAntonio,2021-01-19 11:00:00,65.5,88,61.9,8.9,28.0,65.9
SanAntonio,2021-01-19 12:00:00,67.9,88,64.2,9.7,207.0,68.9
SanAntonio,2021-01-19 13:00:00,68.8,85,64.1,10.0,255.0,69.8
SanAntonio,2021-01-19 14:00:00,68.7,86,64.3,10.8,139.0,69.3
SanAntonio,2021-01-19 15:00:00,70.7,79,63.9,8.9,364.0,72.0
SanAntonio,2021-01-19 16:00:00,71.1,75,62.8,7.3,272.0,72.5
SanAntonio,2021-01-19 17:00:00,70.6,74,62.0,6.8,12.0,72.0
SanAntonio,2021-01-19 18:00:00,60.7,89,57.5,13.4,17.0,57.5
SanAntonio,2021-01-19 19:00:00,55.0,89,51.8,12.7,0.0,50.2
SanAntonio,2021-01-19 20:00:00,52.3,89,49.1,10.5,0.0,47.6
SanAntonio,2021-01-19 21:00:00,50.6,88,47.1,12.8,0.0,44.4
SanAntonio,2021-01-19 22:00:00,50.2,87,46.5,9.8,0.0,45.1
SanAntonio,2021-01-19 23:00:00,49.3,86,45.3,10.0,0.0,43.9
SanAntonio,2021-01-20 00:00:00,48.5,87,44.8,11.8,0.0,42.2
SanAntonio,2021-01-20 01:00:00,48.3,80,42.4,9.5,0.0,42.4
SanAntonio,2021-01-20 02:00:00,48.8,82,43.5,8.4,0.0,43.6
SanAntonio,2021-01-20 03:00:00,48.9,78,42.3,10.9,0.0,42.3
SanAntonio,2021-01-20 04:00:00,49.0,82,43.7,7.8,0.0,44.1
SanAntonio,2021-01-20 05:00:00,49.8,79,43.5,9.5,0.0,44.1
SanAntonio,2021-01-20 06:00:00,49.5,80,43.6,7.4,0.0,44.7
SanAntonio,2021-01-20 07:00:00,49.1,81,43.6,8.9,0.0,43.7
SanAntonio,2021-01-20 08:00:00,48.6,85,44.3,6.1,0.0,44.6
SanAntonio,2021-01-20 09:00:00,47.9,87,44.2,7.0,3.0,43.4
SanAntonio,2021-01-20 10:00:00,48.2,85,43.9,7.7,26.0,43.4
SanAntonio,2021-01-20 11:00:00,48.8,82,43.5,7.8,63.0,43.9
SanAntonio,2021-01-20 12:00:00,49.8,84,45.1,6.4,63.0,45.8
SanAntonio,2021-01-20 13:00:00,51.5,84,46.8,5.1,173.0,48.5
SanAntonio,2021-01-20 14:00:00,51.6,86,47.5,1.0,72.0,50.5
SanAntonio,2021-01-20 15:00:00,52.0,93,50.1,2.3,181.0,51.1
SanAntonio,2021-01-20 16:00:00,53.0,90,50.1,1.4,113.0,52.5
SanAntonio,2021-01-20 17:00:00,52.6,90,49.8,2.1,83.0,51.7
SanAntonio,2021-01-20 18:00:00,51.8,95,50.4,2.3,41.0,51.0
SanAntonio,2021-01-20 19:00:00,51.8,95,50.4,1.1,0.0,51.5
SanAntonio,2021-01-20 20:00:00,51.6,97,50.7,2.8,0.0,50.6
SanAntonio,2021-01-20 21:00:00,51.8,94,50.2,1.1,0.0,51.4
SanAntonio,2021-01-20 22:00:00,51.7,96,50.5,1.3,0.0,51.3
SanAntonio,2021-01-20 23:00:00,51.5,96,50.4,0.9,0.0,51.2
SanAntonio,2021-01-21 00:00:00,51.8,94,50.2,2.3,0.0,50.9
SanAntonio,2021-01-21 01:00:00,51.7,96,50.6,1.4,0.0,51.3
SanAntonio,2021-01-21 02:00:00,51.8,97,51.0,1.3,0.0,51.6
SanAntonio,2021-01-21 03:00:00,52.0,96,50.9,1.8,0.0,51.5
SanAntonio,2021-01-21 04:00:00,52.0,97,51.2,2.0,0.0,51.5
SanAntonio,2021-01-21 05:00:00,52.7,96,51.6,1.3,0.0,52.7
SanAntonio,2021-01-21 06:00:00,53.3,95,51.9,1.6,0.0,53.2
SanAntonio,2021-01-21 07:00:00,53.4,96,52.2,1.3,0.0,53.5
SanAntonio,2021-01-21 08:00:00,52.7,97,51.9,1.0,0.0,52.9
SanAntonio,2021-01-21 09:00:00,53.4,96,52.2,1.5,11.0,53.4
SanAntonio,2021-01-21 10:00:00,53.8,97,53.0,2.4,44.0,53.7
SanAntonio,2021-01-21 11:00:00,55.3,95,53.9,3.4,224.0,55.2
SanAntonio,2021-01-21 12:00:00,56.7,95,55.3,4.0,134.0,56.7
SanAntonio,2021-01-21 13:00:00,58.5,93,56.5,4.3,139.0,58.8
SanAntonio,2021-01-21 14:00:00,60.9,85,56.4,5.7,247.0,60.6
SanAntonio,2021-01-21 15:00:00,62.5,82,56.9,4.8,216.0,62.7
SanAntonio,2021-01-21 16:00:00,62.7,80,56.5,3.8,290.0,63.2
SanAntonio,2021-01-21 17:00:00,63.1,81,57.2,3.4,234.0,64.0
SanAntonio,2021-01-21 18:00:00,62.7,81,56.8,2.6,213.0,63.8
SanAntonio,2021-01-21 19:00:00,61.1,82,55.6,2.7,0.0,61.7
SanAntonio,2021-01-21 20:00:00,59.3,84,54.5,3.2,0.0,59.4
SanAntonio,2021-01-21 21:00:00,59.4,85,54.9,3.4,0.0,59.5
SanAntonio,2021-01-21 22:00:00,57.9,87,54.0,1.8,0.0,58.3
SanAntonio,2021-01-21 23:00:00,57.2,91,54.6,2.8,0.0,57.5
SanAntonio,2021-01-22 00:00:00,55.3,91,52.8,2.5,0.0,55.2
SanAntonio,2021-01-22 01:00:00,54.6,90,51.7,2.8,0.0,54.0
SanAntonio,2021-01-22 02:00:00,53.0,90,50.1,0.9,0.0,52.7
SanAntonio,2021-01-22 03:00:00,52.2,91,49.6,3.3,0.0,50.7
SanAntonio,2021-01-22 04:00:00,51.6,89,48.4,1.8,0.0,50.4
SanAntonio,2021-01-22 05:00:00,51.4,89,48.2,2.1,0.0,50.0
SanAntonio,2021-01-22 06:00:00,51.7,86,47.7,5.1,0.0,49.0
SanAntonio,2021-01-22 07:00:00,51.7,92,49.4,4.5,0.0,49.6
SanAntonio,2021-01-22 08:00:00,52.7,95,51.3,1.6,0.0,52.5
SanAntonio,2021-01-22 09:00:00,54.4,94,52.8,1.1,4.0,54.8
SanAntonio,2021-01-22 10:00:00,57.1,92,54.8,1.3,155.0,58.1
SanAntonio,2021-01-22 11:00:00,62.4,86,58.1,0.5,377.0,64.8
SanAntonio,2021-01-22 12:00:00,66.8,80,60.4,0.9,524.0,69.9
SanAntonio,2021-01-22 13:00:00,72.3,63,59.0,3.3,599.0,74.4
SanAntonio,2021-01-22 14:00:00,74.9,54,57.1,4.0,686.0,77.0
SanAntonio,2021-01-22 15:00:00,77.6,43,53.3,2.9,669.0,78.7
SanAntonio,2021-01-22 16:00:00,78.1,39,51.1,1.1,591.0,78.5
SanAntonio,2021-01-22 17:00:00,78.0,43,53.7,2.2,440.0,78.2
SanAntonio,2021-01-22 18:00:00,76.9,48,55.8,2.5,182.0,77.7
SanAntonio,2021-01-22 19:00:00,74.0,45,51.3,5.4,0.0,72.1
SanAntonio,2021-01-22 20:00:00,70.1,53,52.2,2.2,0.0,69.8
SanAntonio,2021-01-22 21:00:00,66.0,58,50.8,6.8,0.0,63.3
SanAntonio,2021-01-22 22:00:00,63.7,75,55.6,5.6,0.0,63.1
SanAntonio,2021-01-22 23:00:00,61.3,83,56.1,6.9,0.0,60.3
SanAntonio,2021-01-23 00:00:00,58.9,83,53.7,7.0,0.0,57.0
SanAntonio,2021-01-23 01:00:00,57.9,85,53.4,6.8,0.0,56.0
SanAntonio,2021-01-23 02:00:00,56.6,85,52.1,7.0,0.0,54.3
SanAntonio,2021-01-23 03:00:00,55.9,86,51.8,6.3,0.0,53.8
SanAntonio,2021-01-23 04:00:00,55.5,85,51.1,5.6,0.0,53.5
SanAntonio,2021-01-23 05:00:00,55.3,84,50.5,4.9,0.0,53.4
SanAntonio,2021-01-23 06:00:00,55.1,84,50.3,5.1,0.0,53.0
SanAntonio,2021-01-23 07:00:00,54.9,83,49.8,5.6,0.0,52.5
SanAntonio,2021-01-23 08:00:00,54.4,83,49.4,5.3,0.0,52.0
SanAntonio,2021-01-23 09:00:00,54.2,86,50.1,4.2,15.0,52.5
SanAntonio,2021-01-23 10:00:00,55.1,86,51.0,5.2,55.0,53.2
SanAntonio,2021-01-23 11:00:00,55.4,90,52.5,6.1,95.0,53.6
SanAntonio,2021-01-23 12:00:00,57.3,85,52.9,6.4,89.0,55.5
SanAntonio,2021-01-23 13:00:00,59.7,82,54.2,5.7,193.0,58.6
SanAntonio,2021-01-23 14:00:00,60.9,79,54.4,6.7,157.0,59.5
SanAntonio,2021-01-23 15:00:00,60.1,83,54.9,6.1,106.0,59.1
SanAntonio,2021-01-23 16:00:00,58.8,89,55.5,4.3,92.0,58.7
SanAntonio,2021-01-23 17:00:00,58.5,92,56.2,3.7,47.0,58.9
SanAntonio,2021-01-23 18:00:00,58.0,93,55.9,2.9,29.0,58.6
SanAntonio,2021-01-23 19:00:00,57.7,95,56.3,2.8,0.0,58.5
SanAntonio,2021-01-23 20:00:00,57.8,96,56.6,2.1,0.0,59.0
SanAntonio,2021-01-23 21:00:00,58.1,95,56.7,1.8,0.0,59.5
SanAntonio,2021-01-23 22:00:00,58.7,95,57.2,2.5,0.0,60.0
SanAntonio,2021-01-23 23:00:00,58.9,96,57.8,1.8,0.0,60.7
SanAntonio,2021-01-24 00:00:00,59.3,96,58.2,2.7,0.0,60.9
SanAntonio,2021-01-24 01:00:00,59.8,95,58.3,3.5,0.0,61.0
SanAntonio,2021-01-24 02:00:00,60.0,97,59.2,3.8,0.0,61.5
SanAntonio,2021-01-24 03:00:00,60.4,97,59.5,1.6,0.0,62.9
SanAntonio,2021-01-24 04:00:00,60.7,97,59.8,2.9,0.0,62.7
SanAntonio,2021-01-24 05:00:00,60.9,96,59.8,3.1,0.0,62.9
SanAntonio,2021-01-24 06:00:00,61.2,97,60.3,1.6,0.0,64.0
SanAntonio,2021-01-24 07:00:00,61.6,95,60.2,1.6,0.0,64.4
SanAntonio,2021-01-24 08:00:00,61.4,97,60.5,4.5,0.0,63.1
SanAntonio,2021-01-24 09:00:00,61.4,94,59.6,3.5,1.0,63.2
SanAntonio,2021-01-24 10:00:00,61.3,98,60.7,1.7,7.0,64.2
SanAntonio,2021-01-24 11:00:00,61.7,96,60.6,3.1,19.0,64.0
SanAntonio,2021-01-24 12:00:00,62.8,97,61.9,3.8,27.0,65.4
SanAntonio,2021-01-24 13:00:00,64.2,99,63.9,4.9,66.0,67.1
SanAntonio,2021-01-24 14:00:00,65.7,97,64.8,5.5,58.0,68.8
SanAntonio,2021-01-24 15:00:00,67.2,98,66.6,4.2,53.0,71.8
SanAntonio,2021-01-24 16:00:00,68.5,96,67.3,4.2,38.0,73.3
SanAntonio,2021-01-24 17:00:00,70.6,87,66.6,8.1,71.0,73.5
SanAntonio,2021-01-24 18:00:00,70.6,88,66.8,10.4,61.0,72.5
SanAntonio,2021-01-24 19:00:00,70.6,88,66.8,9.2,0.0,73.1
SanAntonio,2021-01-24 20:00:00,69.9,89,66.5,8.9,0.0,72.4
SanAntonio,2021-01-24 21:00:00,69.7,92,67.3,8.2,0.0,72.9
SanAntonio,2021-01-24 22:00:00,69.6,90,66.5,9.9,0.0,71.6
SanAntonio,2021-01-24 23:00:00,69.6,92,67.1,11.0,0.0,71.4
SanAntonio,2021-01-25 00:00:00,69.2,90,66.1,11.6,0.0,70.3
SanAntonio,2021-01-25 01:00:00,69.6,90,66.5,13.6,0.0,70.0
SanAntonio,2021-01-25 02:00:00,69.5,93,67.4,12.5,0.0,70.8
SanAntonio,2021-01-25 03:00:00,69.8,89,66.4,11.9,0.0,71.0
SanAntonio,2021-01-25 04:00:00,69.0,93,66.9,11.0,0.0,70.8
SanAntonio,2021-01-25 05:00:00,69.4,89,66.0,6.5,0.0,72.6
SanAntonio,2021-01-25 06:00:00,68.9,91,66.2,3.0,0.0,73.7
SanAntonio,2021-01-25 07:00:00,68.9,92,66.5,3.5,0.0,73.7
SanAntonio,2021-01-25 08:00:00,67.7,94,65.9,3.8,0.0,72.0
SanAntonio,2021-01-25 09:00:00,65.1,59,50.4,9.3,5.0,61.3
SanAntonio,2021-01-25 10:00:00,63.3,54,46.3,6.7,100.0,59.5
SanAntonio,2021-01-25 11:00:00,64.4,43,41.4,11.6,394.0,57.4
SanAntonio,2021-01-25 12:00:00,65.2,38,38.9,11.3,346.0,57.7
SanAntonio,2021-01-25 13:00:00,70.1,32,38.9,10.6,679.0,64.2
SanAntonio,2021-01-25 14:00:00,72.6,31,40.3,8.6,729.0,68.4
SanAntonio,2021-01-25 15:00:00,74.1,27,38.0,8.4,710.0,69.3
SanAntonio,2021-01-25 16:00:00,74.6,27,38.4,8.2,617.0,69.1
SanAntonio,2021-01-25 17:00:00,75.4,23,35.0,5.7,464.0,69.7
SanAntonio,2021-01-25 18:00:00,74.6,22,33.2,7.8,265.0,67.7
SanAntonio,2021-01-25 19:00:00,71.0,24,32.4,4.5,17.0,65.3
SanAntonio,2021-01-25 20:00:00,65.4,31,34.0,2.3,0.0,60.9
SanAntonio,2021-01-25 21:00:00,61.5,36,34.3,3.4,0.0,56.6
SanAntonio,2021-01-25 22:00:00,58.0,49,38.9,4.5,0.0,53.4
SanAntonio,2021-01-25 23:00:00,56.2,49,37.3,2.6,0.0,52.2
SanAntonio,2021-01-26 00:00:00,54.1,55,38.3,4.3,0.0,49.5
SanAntonio,2021-01-26 01:00:00,52.4,56,37.1,3.7,0.0,47.9
SanAntonio,2021-01-26 02:00:00,49.6,71,40.6,4.5,0.0,45.4
SanAntonio,2021-01-26 03:00:00,49.2,62,36.8,2.4,0.0,45.2
SanAntonio,2021-01-26 04:00:00,47.4,67,37.0,4.2,0.0,42.7
SanAntonio,2021-01-26 05:00:00,47.0,66,36.2,3.9,0.0,42.2
SanAntonio,2021-01-26 06:00:00,47.2,61,34.5,4.7,0.0,41.8
SanAntonio,2021-01-26 07:00:00,46.3,65,35.1,4.4,0.0,41.1
SanAntonio,2021-01-26 08:00:00,46.0,63,34.1,3.3,0.0,41.1
SanAntonio,2021-01-26 09:00:00,45.9,71,37.0,1.8,30.0,42.1
SanAntonio,2021-01-26 10:00:00,52.7,67,42.1,2.0,195.0,49.9
SanAntonio,2021-01-26 11:00:00,61.3,41,37.4,3.4,399.0,56.9
SanAntonio,2021-01-26 12:00:00,68.1,26,31.9,5.4,554.0,62.0
SanAntonio,2021-01-26 13:00:00,70.9,22,30.2,5.6,689.0,65.9
SanAntonio,2021-01-26 14:00:00,72.4,20,29.0,6.5,698.0,66.9
SanAntonio,2021-01-26 15:00:00,74.5,20,30.8,6.7,721.0,69.4
SanAntonio,2021-01-26 16:00:00,75.6,20,31.7,5.8,626.0,70.1
SanAntonio,2021-01-26 17:00:00,76.4,15,25.3,7.1,481.0,68.7
SanAntonio,2021-01-26 18:00:00,73.4,28,38.3,6.6,277.0,67.9
SanAntonio,2021-01-26 19:00:00,68.8,31,37.0,4.3,27.0,64.0
SanAntonio,2021-01-26 20:00:00,64.7,38,38.5,4.3,0.0,60.2
SanAntonio,2021-01-26 21:00:00,61.3,43,38.6,4.3,0.0,56.8
SanAntonio,2021-01-26 22:00:00,59.7,41,35.9,4.3,0.0,54.7
SanAntonio,2021-01-26 23:00:00,57.1,48,37.5,3.6,0.0,52.6
SanAntonio,2021-01-27 00:00:00,55.3,49,36.5,4.7,0.0,50.3
SanAntonio,2021-01-27 01:00:00,55.1,48,35.7,10.5,0.0,47.4
SanAntonio,2021-01-27 02:00:00,55.7,56,40.2,16.3,0.0,46.5
SanAntonio,2021-01-27 03:00:00,54.5,53,37.7,12.8,0.0,46.3
SanAntonio,2021-01-27 04:00:00,54.3,51,36.5,10.5,0.0,46.7
SanAntonio,2021-01-27 05:00:00,55.3,50,36.9,7.5,0.0,49.1
SanAntonio,2021-01-27 06:00:00,54.6,50,36.3,5.7,0.0,49.1
SanAntonio,2021-01-27 07:00:00,52.5,53,35.8,4.6,0.0,47.3
SanAntonio,2021-01-27 08:00:00,49.0,58,34.9,3.8,0.0,44.1
SanAntonio,2021-01-27 09:00:00,48.5,61,35.7,2.2,33.0,44.3
SanAntonio,2021-01-27 10:00:00,54.4,43,32.3,11.5,199.0,45.7
SanAntonio,2021-01-27 11:00:00,57.7,31,27.2,13.1,412.0,47.7
SanAntonio,2021-01-27 12:00:00,59.9,31,29.2,13.0,590.0,50.6
SanAntonio,2021-01-27 13:00:00,62.8,28,29.2,12.8,714.0,54.6
SanAntonio,2021-01-27 14:00:00,64.3,26,28.7,12.5,762.0,56.6
SanAntonio,2021-01-27 15:00:00,65.3,24,27.6,10.5,744.0,58.2
SanAntonio,2021-01-27 16:00:00,66.5,19,22.9,10.2,649.0,58.1
SanAntonio,2021-01-27 17:00:00,65.6,18,20.9,10.8,498.0,55.8
SanAntonio,2021-01-27 18:00:00,65.0,17,19.1,9.5,289.0,55.6
SanAntonio,2021-01-27 19:00:00,60.7,20,19.3,5.8,36.0,52.8
SanAntonio,2021-01-27 20:00:00,56.2,26,21.7,4.8,0.0,49.0
SanAntonio,2021-01-27 21:00:00,53.0,36,26.7,4.5,0.0,46.5
SanAntonio,2021-01-27 22:00:00,50.4,39,26.4,5.4,0.0,43.5
SanAntonio,2021-01-27 23:00:00,47.5,47,28.3,3.5,0.0,41.7
SanAntonio,2021-01-28 00:00:00,45.6,57,31.3,3.1,0.0,40.4
SanAntonio,2021-01-28 01:00:00,44.5,58,30.6,4.1,0.0,38.7
SanAntonio,2021-01-28 02:00:00,42.7,63,31.0,3.3,0.0,37.4
SanAntonio,2021-01-28 03:00:00,41.1,68,31.4,4.3,0.0,35.4
SanAntonio,2021-01-28 04:00:00,39.5,70,30.5,5.1,0.0,33.3
SanAntonio,2021-01-28 05:00:00,38.2,74,30.7,4.5,0.0,32.3
SanAntonio,2021-01-28 06:00:00,37.5,75,30.3,4.6,0.0,31.5
SanAntonio,2021-01-28 07:00:00,36.5,77,30.0,3.9,0.0,30.8
SanAntonio,2021-01-28 08:00:00,35.5,77,29.0,3.4,0.0,29.8
SanAntonio,2021-01-28 09:00:00,35.8,82,30.9,3.5,30.0,30.3
SanAntonio,2021-01-28 10:00:00,40.2,69,30.9,9.1,144.0,32.4
SanAntonio,2021-01-28 11:00:00,43.9,62,31.7,9.6,347.0,36.0
SanAntonio,2021-01-28 12:00:00,47.6,56,32.7,8.2,590.0,40.8
SanAntonio,2021-01-28 13:00:00,50.8,51,33.3,7.6,704.0,45.5
SanAntonio,2021-01-28 14:00:00,53.6,44,32.2,6.8,756.0,49.1
SanAntonio,2021-01-28 15:00:00,56.2,39,31.6,5.8,731.0,51.8
